ID,DATE,USER_ID,NGO_ID,NO_OF_PACKAGES,STATUS
8966,13/04/2020,4340,11,2,Underway
8967,22/02/2020,3306,15,2,Completed
8968,14/03/2020,1440,9,1,Invalid
8969,15/03/2020,468,4,1,Underway
8970,11/03/2020,4011,17,2,Completed
8971,03/02/2020,3276,4,2,Underway
8972,24/03/2020,1519,7,1,Invalid
8973,23/02/2020,779,10,2,Requested
8974,02/02/2020,4115,1,1,Invalid
8975,21/03/2020,45,18,2,Underway
8976,07/04/2020,3858,3,1,Underway
8977,08/03/2020,2917,11,1,Requested
8978,29/04/2020,355,9,2,Invalid
8979,16/02/2020,4038,5,1,Completed
8980,26/02/2020,744,12,1,Requested
8981,06/02/2020,2299,19,2,Underway
8982,08/04/2020,108,2,1,Underway
8983,08/04/2020,3801,9,2,Invalid
8984,10/03/2020,3872,15,1,Invalid
8985,02/03/2020,844,16,2,Completed
8986,09/03/2020,1693,1,2,Completed
8987,20/02/2020,2243,17,1,Underway
8988,10/02/2020,644,1,1,Requested
8989,22/03/2020,4223,15,2,Invalid
8990,18/04/2020,2810,15,2,Requested
8991,12/04/2020,3451,17,1,Requested
8992,25/04/2020,2923,17,1,Invalid
8993,11/03/2020,2804,18,1,Invalid
8994,14/04/2020,1039,18,1,Underway
8995,08/02/2020,3437,9,2,Completed
8996,15/04/2020,354,5,2,Invalid
8997,18/04/2020,4140,19,1,Completed
8998,21/03/2020,2699,14,2,Requested
8999,26/02/2020,2514,15,1,Underway
9000,05/02/2020,566,17,2,Underway
9001,18/02/2020,3421,19,1,Underway
9002,01/04/2020,2117,7,1,Completed
9003,24/04/2020,844,19,2,Invalid
9004,11/02/2020,1438,17,2,Completed
9005,05/04/2020,4224,18,2,Invalid
9006,06/02/2020,3132,5,2,Invalid
9007,01/02/2020,1377,9,2,Underway
9008,07/03/2020,1322,16,2,Requested
9009,29/04/2020,482,18,1,Underway
9010,07/04/2020,1251,14,2,Invalid
9011,15/04/2020,1785,2,1,Underway
9012,04/02/2020,757,4,1,Requested
9013,18/02/2020,1780,15,2,Completed
9014,28/04/2020,4185,3,2,Underway
9015,23/04/2020,1325,4,1,Completed
9016,28/02/2020,702,9,2,Completed
9017,26/02/2020,896,1,2,Completed
9018,19/04/2020,3137,8,1,Requested
9019,14/02/2020,1433,10,1,Requested
9020,01/02/2020,642,18,2,Invalid
9021,15/03/2020,3194,3,2,Completed
9022,06/02/2020,99,17,1,Underway
9023,01/04/2020,106,19,1,Completed
9024,16/04/2020,447,18,1,Requested
9025,14/02/2020,1478,12,1,Requested
9026,04/02/2020,976,14,1,Completed
9027,12/04/2020,1090,16,2,Invalid
9028,27/04/2020,298,15,1,Underway
9029,03/02/2020,3127,9,2,Invalid
9030,18/02/2020,4162,3,1,Invalid
9031,05/03/2020,1041,19,1,Underway
9032,04/04/2020,1477,5,1,Invalid
9033,07/04/2020,2842,12,1,Requested
9034,26/02/2020,1660,3,2,Completed
9035,03/04/2020,3868,4,1,Completed
9036,26/03/2020,1377,6,1,Requested
9037,08/02/2020,3232,3,1,Underway
9038,15/02/2020,3029,9,1,Requested
9039,03/04/2020,4311,19,1,Invalid
9040,18/03/2020,2431,9,1,Underway
9041,18/03/2020,3360,5,2,Invalid
9042,20/04/2020,1810,5,1,Requested
9043,15/02/2020,2336,13,1,Requested
9044,27/02/2020,931,16,1,Invalid
9045,21/04/2020,260,2,2,Completed
9046,19/03/2020,1850,9,1,Underway
9047,30/03/2020,1411,15,1,Invalid
9048,01/03/2020,2530,9,1,Invalid
9049,25/04/2020,665,15,1,Completed
9050,16/04/2020,1334,7,2,Invalid
9051,21/03/2020,2200,9,2,Completed
9052,15/04/2020,1194,10,2,Invalid
9053,22/02/2020,2744,6,1,Completed
9054,13/02/2020,3039,14,2,Invalid
9055,08/02/2020,3929,12,1,Invalid
9056,11/03/2020,4186,18,1,Underway
9057,18/04/2020,2466,1,1,Completed
9058,16/04/2020,2547,18,1,Underway
9059,29/02/2020,1742,7,2,Invalid
9060,09/04/2020,1097,19,1,Completed
9061,08/02/2020,3955,14,2,Underway
9062,12/04/2020,2197,9,2,Invalid
9063,01/04/2020,3936,4,1,Requested
9064,21/02/2020,1529,1,2,Requested
9065,25/03/2020,2796,9,2,Invalid
9066,11/04/2020,377,10,2,Requested
9067,29/04/2020,22,18,2,Invalid
9068,26/04/2020,4051,8,2,Underway
9069,14/02/2020,2166,19,1,Requested
9070,04/03/2020,4172,5,2,Invalid
9071,01/02/2020,785,13,2,Underway
9072,15/04/2020,1666,13,2,Completed
9073,10/02/2020,3821,18,1,Invalid
9074,02/02/2020,2673,4,2,Underway
9075,18/04/2020,4175,17,2,Underway
9076,16/03/2020,1102,14,1,Underway
9077,18/03/2020,4354,10,1,Underway
9078,03/02/2020,3584,6,1,Completed
9079,30/03/2020,3459,12,2,Completed
9080,28/04/2020,2114,14,1,Completed
9081,12/04/2020,2848,9,2,Underway
9082,03/02/2020,2609,9,2,Completed
9083,01/02/2020,2152,10,1,Invalid
9084,07/02/2020,1218,2,2,Invalid
9085,02/04/2020,2163,1,1,Completed
9086,19/02/2020,1740,12,2,Underway
9087,12/03/2020,2816,14,1,Requested
9088,24/02/2020,1772,7,2,Completed
9089,01/02/2020,3954,19,2,Invalid
9090,19/03/2020,2979,6,1,Requested
9091,25/04/2020,3925,9,1,Completed
9092,01/03/2020,553,10,1,Completed
9093,11/02/2020,1067,13,2,Underway
9094,15/02/2020,3262,1,1,Invalid
9095,23/03/2020,3089,10,2,Requested
9096,27/02/2020,1879,8,2,Requested
9097,19/02/2020,358,16,2,Completed
9098,28/03/2020,3395,15,2,Underway
9099,02/03/2020,3816,10,1,Invalid
9100,07/02/2020,2976,19,2,Requested
9101,22/04/2020,1372,10,1,Invalid
9102,02/04/2020,3434,1,2,Requested
9103,26/02/2020,1303,14,1,Completed
9104,24/02/2020,4043,6,1,Completed
9105,05/03/2020,1475,18,1,Underway
9106,14/02/2020,3666,12,1,Completed
9107,18/04/2020,3604,7,1,Completed
9108,24/02/2020,190,13,1,Underway
9109,22/04/2020,3590,9,2,Completed
9110,26/02/2020,1825,16,1,Completed
9111,10/04/2020,3908,13,1,Completed
9112,17/03/2020,1742,17,1,Invalid
9113,19/02/2020,1135,8,2,Underway
9114,14/02/2020,278,2,1,Requested
9115,04/02/2020,2702,7,2,Invalid
9116,15/02/2020,676,10,2,Invalid
9117,17/02/2020,1872,3,1,Requested
9118,18/02/2020,4137,10,1,Underway
9119,25/03/2020,4138,16,2,Underway
9120,30/03/2020,2634,17,1,Completed
9121,21/04/2020,2785,19,2,Underway
9122,17/02/2020,2057,17,1,Underway
9123,28/04/2020,264,16,2,Requested
9124,12/03/2020,1117,8,2,Completed
9125,19/02/2020,1838,18,2,Invalid
9126,07/03/2020,4067,11,2,Underway
9127,23/02/2020,1311,16,2,Underway
9128,24/02/2020,1655,15,2,Underway
9129,06/04/2020,1017,14,2,Completed
9130,17/04/2020,3202,18,1,Underway
9131,11/04/2020,876,19,1,Invalid
9132,20/04/2020,1360,15,1,Invalid
9133,07/03/2020,1431,1,1,Underway
9134,16/04/2020,1848,9,1,Requested
9135,05/03/2020,634,17,2,Invalid
9136,03/03/2020,2154,17,1,Invalid
9137,03/02/2020,2355,14,2,Underway
9138,06/03/2020,10,12,2,Requested
9139,21/04/2020,3030,16,1,Requested
9140,23/02/2020,2240,17,1,Underway
9141,06/02/2020,2040,8,2,Underway
9142,23/02/2020,2611,16,1,Invalid
9143,04/04/2020,4217,14,1,Completed
9144,06/02/2020,2177,15,2,Requested
9145,01/04/2020,286,8,1,Invalid
9146,29/04/2020,105,8,2,Completed
9147,03/03/2020,2004,16,1,Completed
9148,23/04/2020,901,11,1,Invalid
9149,22/04/2020,1175,18,2,Invalid
9150,18/03/2020,1261,5,1,Completed
9151,05/03/2020,1820,14,1,Underway
9152,26/03/2020,2384,18,1,Invalid
9153,29/04/2020,293,11,1,Invalid
9154,03/04/2020,205,17,1,Invalid
9155,16/03/2020,1314,11,1,Invalid
9156,21/03/2020,2005,15,2,Requested
9157,20/02/2020,324,10,2,Requested
9158,18/04/2020,3935,10,2,Completed
9159,21/04/2020,2122,17,1,Completed
9160,10/02/2020,3180,9,2,Completed
9161,23/03/2020,2507,2,1,Requested
9162,06/02/2020,3946,5,1,Underway
9163,24/03/2020,1615,8,2,Invalid
9164,17/02/2020,3141,1,1,Underway
9165,03/03/2020,1196,17,1,Completed
9166,08/02/2020,1339,9,2,Underway
9167,16/03/2020,1732,16,2,Underway
9168,11/02/2020,3982,1,2,Underway
9169,05/04/2020,3041,8,2,Requested
9170,05/03/2020,1563,1,1,Underway
9171,08/02/2020,2880,13,2,Requested
9172,21/03/2020,3581,18,2,Requested
9173,13/03/2020,3250,19,2,Requested
9174,25/03/2020,461,19,1,Completed
9175,12/04/2020,2732,7,1,Requested
9176,07/02/2020,2974,8,2,Invalid
9177,20/03/2020,1069,9,1,Underway
9178,23/04/2020,364,2,1,Requested
9179,21/04/2020,1373,11,1,Invalid
9180,04/04/2020,3858,1,1,Completed
9181,18/04/2020,4256,10,2,Completed
9182,06/02/2020,3589,18,1,Underway
9183,17/02/2020,2693,5,2,Underway
9184,27/03/2020,4309,3,1,Invalid
9185,30/03/2020,1866,10,1,Requested
9186,13/03/2020,2471,4,1,Requested
9187,16/04/2020,3525,17,1,Underway
9188,23/03/2020,1105,16,1,Requested
9189,16/04/2020,4168,7,2,Requested
9190,25/03/2020,605,4,2,Invalid
9191,14/02/2020,2573,4,2,Invalid
9192,15/03/2020,2680,7,2,Underway
9193,11/02/2020,3533,8,2,Underway
9194,20/03/2020,4316,14,1,Invalid
9195,23/03/2020,1061,11,2,Requested
9196,25/04/2020,2810,18,1,Invalid
9197,08/03/2020,3430,11,2,Invalid
9198,26/02/2020,1698,14,1,Requested
9199,19/02/2020,1880,3,1,Requested
9200,12/03/2020,2650,13,1,Invalid
9201,18/04/2020,2119,5,1,Underway
9202,29/02/2020,2127,12,1,Invalid
9203,22/04/2020,2243,16,1,Completed
9204,09/02/2020,3080,6,1,Requested
9205,30/04/2020,3515,11,1,Completed
9206,08/03/2020,253,5,1,Underway
9207,07/02/2020,2960,16,1,Completed
9208,04/04/2020,3570,7,2,Requested
9209,26/02/2020,3067,15,2,Completed
9210,30/03/2020,4333,12,2,Underway
9211,09/04/2020,4240,10,1,Invalid
9212,10/02/2020,4113,6,1,Underway
9213,14/03/2020,1874,14,1,Completed
9214,21/02/2020,25,19,1,Invalid
9215,13/04/2020,795,12,2,Requested
9216,27/04/2020,1992,13,2,Invalid
9217,11/02/2020,1788,3,1,Invalid
9218,08/02/2020,1330,9,1,Requested
9219,22/04/2020,1098,7,1,Underway
9220,21/04/2020,2357,8,2,Requested
9221,09/03/2020,580,6,2,Requested
9222,20/04/2020,503,6,1,Underway
9223,04/04/2020,3629,16,1,Requested
9224,15/02/2020,271,3,1,Underway
9225,29/02/2020,4239,19,1,Underway
9226,16/03/2020,839,16,1,Underway
9227,12/02/2020,1489,14,2,Invalid
9228,14/02/2020,981,13,2,Requested
9229,14/04/2020,1800,13,1,Underway
9230,18/02/2020,3334,15,1,Invalid
9231,05/03/2020,2375,5,1,Invalid
9232,29/04/2020,1939,1,1,Completed
9233,19/04/2020,1988,3,1,Requested
9234,02/02/2020,1024,9,2,Requested
9235,22/04/2020,1636,11,1,Requested
9236,04/02/2020,557,7,1,Completed
9237,26/03/2020,1996,10,1,Invalid
9238,10/03/2020,1602,12,1,Underway
9239,23/04/2020,85,10,1,Requested
9240,25/04/2020,1111,18,2,Requested
9241,15/03/2020,2637,15,1,Requested
9242,20/02/2020,1236,12,1,Requested
9243,14/02/2020,4382,8,2,Completed
9244,11/02/2020,1,13,2,Invalid
9245,23/04/2020,4216,14,2,Underway
9246,03/03/2020,394,3,2,Completed
9247,11/03/2020,1396,16,2,Requested
9248,19/03/2020,1454,2,2,Requested
9249,23/03/2020,2614,18,1,Underway
9250,03/04/2020,1817,11,2,Requested
9251,12/03/2020,3083,4,1,Invalid
9252,12/04/2020,306,14,2,Underway
9253,18/04/2020,3915,3,2,Completed
9254,23/02/2020,1019,5,1,Completed
9255,09/04/2020,4372,2,1,Requested
9256,29/04/2020,1132,8,2,Completed
9257,07/03/2020,3350,10,1,Completed
9258,31/03/2020,1336,3,2,Requested
9259,31/03/2020,3073,12,1,Underway
9260,11/04/2020,2470,16,2,Underway
9261,04/04/2020,951,5,1,Requested
9262,07/02/2020,4162,18,1,Requested
9263,03/03/2020,4180,8,1,Invalid
9264,23/04/2020,769,6,2,Underway
9265,13/04/2020,502,11,2,Underway
9266,13/02/2020,113,12,2,Invalid
9267,09/04/2020,99,14,1,Invalid
9268,29/03/2020,3799,1,1,Invalid
9269,21/02/2020,1774,1,2,Completed
9270,26/04/2020,1325,3,2,Requested
9271,25/02/2020,2482,8,1,Completed
9272,22/03/2020,2554,12,1,Underway
9273,23/04/2020,1091,2,1,Requested
9274,07/02/2020,1304,8,1,Requested
9275,26/04/2020,3830,19,2,Underway
9276,15/03/2020,3642,13,2,Requested
9277,24/02/2020,4258,16,1,Underway
9278,28/03/2020,2165,14,2,Invalid
9279,12/02/2020,311,6,2,Completed
9280,20/02/2020,3568,5,1,Requested
9281,04/02/2020,1961,19,2,Underway
9282,09/03/2020,3563,13,1,Requested
9283,15/03/2020,1827,12,1,Requested
9284,26/04/2020,3145,8,1,Underway
9285,09/02/2020,3325,10,1,Requested
9286,19/04/2020,2471,8,2,Underway
9287,23/03/2020,3852,17,2,Invalid
9288,05/03/2020,3039,6,1,Underway
9289,25/02/2020,339,2,1,Invalid
9290,25/04/2020,2742,17,1,Invalid
9291,22/02/2020,3633,3,1,Requested
9292,25/02/2020,833,17,2,Completed
9293,30/04/2020,1643,4,1,Invalid
9294,05/02/2020,1520,10,2,Completed
9295,25/04/2020,3429,4,2,Invalid
9296,07/02/2020,1233,10,2,Underway
9297,26/04/2020,1446,10,1,Completed
9298,29/03/2020,3588,9,2,Underway
9299,11/03/2020,4228,11,2,Invalid
9300,20/02/2020,2262,19,2,Underway
9301,24/04/2020,1637,19,2,Completed
9302,02/03/2020,3653,3,2,Requested
9303,27/02/2020,359,9,1,Underway
9304,26/04/2020,1207,12,1,Underway
9305,18/02/2020,507,15,2,Completed
9306,04/03/2020,1225,19,1,Requested
9307,06/04/2020,1194,16,2,Underway
9308,24/04/2020,4372,5,1,Requested
9309,23/04/2020,1541,7,1,Invalid
9310,11/04/2020,2741,18,2,Completed
9311,18/03/2020,2966,2,1,Invalid
9312,03/02/2020,3537,19,1,Underway
9313,22/03/2020,1175,15,2,Requested
9314,09/03/2020,1738,9,1,Invalid
9315,07/02/2020,1178,9,1,Underway
9316,05/03/2020,1930,13,2,Invalid
9317,28/03/2020,1977,9,1,Invalid
9318,03/02/2020,1164,3,1,Invalid
9319,25/02/2020,3794,12,1,Invalid
9320,24/02/2020,1437,17,1,Invalid
9321,29/04/2020,1015,4,2,Requested
9322,26/04/2020,1312,13,2,Invalid
9323,17/02/2020,1763,11,2,Underway
9324,25/02/2020,2442,4,2,Completed
9325,09/02/2020,4134,3,1,Underway
9326,07/04/2020,1797,12,2,Completed
9327,04/03/2020,1290,6,1,Completed
9328,03/03/2020,3301,15,2,Underway
9329,18/04/2020,388,12,1,Requested
9330,05/03/2020,3600,13,2,Invalid
9331,28/03/2020,3732,14,1,Completed
9332,26/02/2020,114,11,1,Invalid
9333,17/03/2020,618,6,1,Underway
9334,24/04/2020,3047,3,1,Completed
9335,29/02/2020,3829,16,2,Underway
9336,14/03/2020,231,10,2,Underway
9337,16/03/2020,1282,5,2,Invalid
9338,28/03/2020,850,11,1,Completed
9339,10/03/2020,3886,10,2,Underway
9340,29/03/2020,447,4,1,Requested
9341,17/03/2020,1390,10,1,Requested
9342,10/02/2020,1392,19,1,Underway
9343,02/03/2020,3670,7,1,Requested
9344,28/02/2020,3301,18,2,Completed
9345,28/04/2020,773,13,1,Invalid
9346,24/03/2020,2062,4,2,Underway
9347,29/04/2020,3064,14,2,Invalid
9348,06/02/2020,3602,11,2,Underway
9349,25/04/2020,132,11,2,Invalid
9350,27/04/2020,3117,10,1,Requested
9351,12/02/2020,1431,8,1,Completed
9352,02/02/2020,1688,12,1,Invalid
9353,15/03/2020,3991,19,2,Invalid
9354,28/02/2020,1176,14,2,Underway
9355,24/02/2020,2663,4,1,Invalid
9356,03/03/2020,2097,7,1,Requested
9357,10/02/2020,1499,5,2,Invalid
9358,08/04/2020,7,8,2,Invalid
9359,04/04/2020,670,2,2,Requested
9360,15/02/2020,2447,18,2,Underway
9361,06/04/2020,3049,14,1,Completed
9362,02/04/2020,439,9,2,Invalid
9363,17/04/2020,506,19,2,Completed
9364,14/03/2020,2922,5,1,Completed
9365,29/02/2020,2721,14,1,Underway
9366,09/04/2020,3614,16,1,Underway
9367,18/04/2020,553,13,1,Invalid
9368,09/03/2020,3427,13,2,Requested
9369,19/04/2020,2960,11,1,Invalid
9370,08/03/2020,2149,14,1,Requested
9371,23/02/2020,3725,10,1,Completed
9372,15/02/2020,3849,4,2,Underway
9373,28/03/2020,3665,5,2,Invalid
9374,21/02/2020,89,12,2,Invalid
9375,13/02/2020,2916,6,2,Underway
9376,12/04/2020,1749,3,2,Requested
9377,29/02/2020,1687,15,2,Completed
9378,05/02/2020,3350,3,1,Requested
9379,26/02/2020,118,15,1,Requested
9380,30/03/2020,937,2,1,Requested
9381,18/02/2020,604,6,2,Requested
9382,16/03/2020,4151,4,1,Requested
9383,27/03/2020,2482,8,2,Requested
9384,06/03/2020,3055,7,1,Completed
9385,25/03/2020,676,8,1,Requested
9386,19/02/2020,1728,14,1,Underway
9387,03/04/2020,140,15,1,Underway
9388,21/04/2020,4258,11,2,Invalid
9389,27/03/2020,3768,9,2,Requested
9390,05/04/2020,3461,17,1,Requested
9391,18/03/2020,2979,12,1,Underway
9392,01/04/2020,1046,8,1,Requested
9393,26/04/2020,2731,5,1,Completed
9394,25/03/2020,3262,1,2,Underway
9395,17/02/2020,3135,19,2,Underway
9396,14/02/2020,1962,13,1,Requested
9397,14/02/2020,1300,17,1,Requested
9398,22/02/2020,1988,14,2,Completed
9399,01/04/2020,42,14,2,Invalid
9400,02/04/2020,82,9,2,Completed
9401,11/04/2020,135,19,1,Invalid
9402,24/02/2020,2528,13,1,Requested
9403,19/02/2020,2048,18,2,Requested
9404,19/04/2020,3863,5,2,Requested
9405,27/02/2020,1122,6,1,Invalid
9406,22/02/2020,3837,4,1,Completed
9407,08/02/2020,1753,18,1,Requested
9408,30/03/2020,3830,10,2,Completed
9409,08/03/2020,28,10,1,Completed
9410,21/03/2020,45,10,2,Invalid
9411,16/03/2020,1229,19,1,Requested
9412,08/03/2020,1319,14,1,Invalid
9413,16/02/2020,3330,6,1,Invalid
9414,16/04/2020,3383,6,2,Underway
9415,24/03/2020,3794,16,2,Invalid
9416,15/02/2020,630,8,1,Completed
9417,12/04/2020,3849,2,2,Completed
9418,09/03/2020,3790,7,1,Completed
9419,07/02/2020,4003,19,1,Invalid
9420,21/03/2020,1491,16,1,Invalid
9421,26/04/2020,2020,14,2,Underway
9422,17/04/2020,126,19,1,Invalid
9423,21/04/2020,2611,16,2,Requested
9424,08/04/2020,1651,3,1,Requested
9425,05/04/2020,3183,6,2,Completed
9426,15/03/2020,2487,8,2,Invalid
9427,03/02/2020,2190,15,1,Completed
9428,11/03/2020,1351,16,2,Requested
9429,23/04/2020,1458,5,2,Underway
9430,15/02/2020,4311,12,1,Requested
9431,22/04/2020,2888,8,1,Completed
9432,01/04/2020,1450,11,1,Underway
9433,31/03/2020,1404,5,2,Requested
9434,22/04/2020,1209,17,2,Invalid
9435,24/03/2020,3358,12,1,Underway
9436,27/04/2020,115,8,1,Underway
9437,24/03/2020,1253,4,1,Underway
9438,09/04/2020,2727,17,2,Invalid
9439,16/02/2020,3565,9,1,Completed
9440,05/02/2020,1191,12,1,Underway
9441,23/04/2020,2105,8,2,Completed
9442,10/04/2020,158,2,2,Requested
9443,03/04/2020,2921,16,1,Completed
9444,29/04/2020,3891,13,2,Requested
9445,14/02/2020,2562,16,2,Invalid
9446,01/03/2020,2628,1,1,Underway
9447,07/02/2020,3785,9,1,Invalid
9448,23/04/2020,1965,2,1,Invalid
9449,16/04/2020,2870,9,2,Completed
9450,20/02/2020,3676,17,2,Completed
9451,08/04/2020,2813,8,1,Underway
9452,28/04/2020,505,9,1,Underway
9453,23/03/2020,3269,19,1,Underway
9454,16/02/2020,4359,5,1,Completed
9455,19/02/2020,1814,13,2,Requested
9456,20/04/2020,394,14,1,Completed
9457,02/02/2020,3717,8,1,Invalid
9458,17/04/2020,2069,19,2,Completed
9459,29/03/2020,506,4,2,Underway
9460,12/02/2020,2993,19,2,Completed
9461,03/03/2020,3950,2,1,Completed
9462,21/03/2020,3372,4,1,Requested
9463,31/03/2020,3670,16,2,Underway
9464,11/03/2020,3461,14,1,Requested
9465,23/04/2020,2260,5,1,Underway
9466,21/04/2020,1483,11,1,Completed
9467,27/03/2020,3772,19,2,Invalid
9468,08/02/2020,145,1,1,Requested
9469,05/04/2020,648,18,1,Invalid
9470,05/04/2020,2969,17,1,Underway
9471,07/02/2020,3635,11,2,Completed
9472,05/03/2020,1351,3,2,Requested
9473,28/02/2020,1403,11,2,Completed
9474,27/04/2020,2137,5,1,Underway
9475,31/03/2020,843,10,1,Requested
9476,03/03/2020,2907,14,2,Completed
9477,29/02/2020,3596,14,2,Underway
9478,11/03/2020,2157,19,2,Underway
9479,07/04/2020,3220,4,2,Completed
9480,02/03/2020,3063,8,1,Invalid
9481,21/02/2020,218,14,2,Completed
9482,30/03/2020,370,18,2,Invalid
9483,17/03/2020,1908,6,1,Completed
9484,17/04/2020,381,6,2,Requested
9485,14/03/2020,4110,8,2,Invalid
9486,07/04/2020,4192,10,2,Invalid
9487,18/04/2020,1612,15,1,Underway
9488,22/04/2020,505,19,2,Underway
9489,08/03/2020,1107,5,1,Completed
9490,23/02/2020,3906,9,2,Invalid
9491,10/03/2020,1587,18,1,Requested
9492,14/04/2020,2175,5,2,Invalid
9493,21/04/2020,1062,16,1,Underway
9494,09/03/2020,810,18,1,Completed
9495,03/02/2020,3100,18,1,Invalid
9496,11/03/2020,1372,11,1,Requested
9497,09/03/2020,3749,5,1,Requested
9498,24/02/2020,2360,9,2,Invalid
9499,05/04/2020,3560,10,1,Completed
9500,01/03/2020,1339,16,2,Completed
9501,26/03/2020,1514,15,2,Underway
9502,03/03/2020,2542,16,2,Underway
9503,20/03/2020,236,18,2,Completed
9504,28/04/2020,2443,10,1,Invalid
9505,12/02/2020,4286,18,2,Completed
9506,17/03/2020,2522,19,2,Completed
9507,30/03/2020,2411,2,1,Requested
9508,13/04/2020,361,7,2,Requested
9509,06/04/2020,1421,17,1,Invalid
9510,28/02/2020,3057,1,1,Underway
9511,28/04/2020,2400,2,1,Completed
9512,10/04/2020,2260,8,1,Invalid
9513,25/03/2020,2731,2,1,Invalid
9514,08/03/2020,2583,16,1,Invalid
9515,11/04/2020,3876,13,2,Invalid
9516,26/04/2020,727,3,1,Completed
9517,15/04/2020,354,16,2,Requested
9518,23/04/2020,310,16,2,Underway
9519,05/04/2020,801,2,2,Requested
9520,27/02/2020,834,13,2,Invalid
9521,09/02/2020,2022,12,2,Requested
9522,18/02/2020,2308,15,1,Underway
9523,06/03/2020,772,14,1,Invalid
9524,21/03/2020,2490,14,1,Completed
9525,17/03/2020,3406,12,1,Completed
9526,28/04/2020,1784,18,1,Underway
9527,12/02/2020,4131,6,2,Underway
9528,16/04/2020,3962,14,2,Underway
9529,23/02/2020,2844,9,2,Completed
9530,25/02/2020,4239,14,1,Completed
9531,27/02/2020,1879,9,2,Completed
9532,29/02/2020,3334,10,2,Invalid
9533,30/03/2020,4058,6,1,Completed
9534,18/04/2020,3247,17,2,Underway
9535,04/04/2020,776,8,1,Invalid
9536,29/04/2020,2763,1,2,Underway
9537,16/02/2020,582,15,2,Underway
9538,05/03/2020,2642,4,2,Requested
9539,11/02/2020,1442,5,2,Underway
9540,26/02/2020,4090,1,1,Invalid
9541,27/04/2020,3357,19,1,Invalid
9542,07/03/2020,1920,3,2,Requested
9543,24/03/2020,3264,11,2,Invalid
9544,22/04/2020,413,11,2,Requested
9545,13/02/2020,4148,10,1,Completed
9546,21/02/2020,1088,9,1,Completed
9547,10/02/2020,2978,14,1,Completed
9548,16/02/2020,4252,16,2,Requested
9549,13/03/2020,3557,18,2,Invalid
9550,27/02/2020,1794,15,1,Completed
9551,27/02/2020,2242,7,2,Invalid
9552,20/04/2020,807,4,1,Completed
9553,26/04/2020,3865,15,2,Requested
9554,26/03/2020,79,18,2,Completed
9555,12/03/2020,3026,7,2,Invalid
9556,22/03/2020,1144,7,2,Invalid
9557,03/02/2020,1927,16,2,Requested
9558,12/02/2020,1660,19,2,Completed
9559,18/03/2020,4340,14,2,Requested
9560,04/04/2020,4023,16,2,Requested
9561,03/02/2020,2317,6,2,Underway
9562,04/03/2020,301,1,1,Completed
9563,27/03/2020,3013,15,2,Invalid
9564,13/04/2020,4023,12,2,Invalid
9565,21/04/2020,2153,4,1,Underway
9566,11/03/2020,2503,5,1,Completed
